song_id,Song Title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
132ALUzVLmqYB4UsBj5qD6,Adan y Eva,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,256972,4
6Es8Sk3xe1HiJ2MXCfHHwR,La_Original.mp3,0.833,0.809,5,-2.751,0,0.0381,0.0836,0.0,0.112,0.905,128.055,140625,4
04ndZkbKGthTgYSv3xS7en,Cupido,0.913,0.584,9,-5.263,1,0.223,0.521,5.36e-05,0.307,0.627,119.873,174370,4
6ebo7CQn4ILLGvXRmXHhQz,Miénteme,0.85,0.546,2,-4.534,1,0.0654,0.161,6.13e-06,0.296,0.906,92.002,165275,4
3nNmRE0DxHC6ZaKkrpUumS,FINA,0.847,0.724,1,-5.41,1,0.298,0.0869,1.11e-06,0.118,0.396,94.601,216328,4
0J9g1MMJDhyvOb3NWckHMm,Chulo pt.2,0.852,0.881,5,-2.546,0,0.126,0.0602,6.44e-06,0.0682,0.556,96.984,219333,4
3tiJUOfAEqIrLFRQgGgdoY,Un Finde | CROSSOVER #2,0.499,0.519,11,-8.199,1,0.0595,0.109,0.0,0.276,0.848,192.147,163788,4
6Z28dALKtAgZ7AZRfjMQjY,Mentiras | CROSSOVER #3,0.736,0.512,11,-10.957,1,0.0771,0.00705,0.0,0.197,0.802,149.987,167600,4
2OXYYCVlDZfiVtktj00ul5,Serpiente,0.758,0.765,2,-7.198,1,0.0324,0.146,9.18e-06,0.0851,0.976,134.996,121340,4
5PV7NrmlRjK6aSRBZ0jMkQ,Dios Mio Has Que Me Enamore,0.611,0.78,11,-4.762,0,0.0291,0.0973,0.000461,0.056,0.889,139.353,189227,4
2Kd77oLlsoQawZSf9p8FGz,Siempre Pierdo En El Amor,0.728,0.74,5,-6.461,1,0.0311,0.19,0.00115,0.369,0.909,102.934,193560,4
6BnqTZLQNh3bLSuGOHqLoa,Tu Amor Fue una Mentira,0.761,0.517,9,-11.678,1,0.0335,0.346,0.00385,0.0948,0.926,101.996,216867,4
7AuTUhNLUMoSlap7xTkqql,Paloma Ajena,0.688,0.879,5,-4.235,1,0.0338,0.416,0.000327,0.068,0.961,104.013,248920,4
5JVXtZWMJctzAscZASJpa7,Basta Ya Mi Amor,0.701,0.531,7,-9.489,1,0.0427,0.611,0.0957,0.0702,0.851,105.984,210827,4
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4
38RIEav39FGi86jppxO0du,Ignorantes,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,210607,4
34ZngZgo8xicbt1EE8Ob8Z,Porno,0.535,0.71,1,-2.978,0,0.324,0.428,0.0,0.141,0.523,92.009,212653,4
6DXLO8LndZMVOHM0wNbpzg,Danza Kuduro,0.699,0.917,0,-4.897,1,0.115,0.078,0.0,0.065,0.889,130.04,198787,4
69Ej1xrGjOcHvIMtMKxK0G,Dile,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,204600,4
48NXpYRuvv9izul4oXhqS9,Salió El Sol,0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002,315293,4
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4
4tYgQrGwhpvjfq4ryajgUo,El Correcto,0.805,0.691,7,-5.175,1,0.215,0.095,1.17e-05,0.234,0.455,96.016,168125,4
2GSr8anleCXKLNjjjijoMZ,Yo Quisiera,0.682,0.658,2,-5.251,1,0.0432,0.0823,0.0,0.0851,0.784,77.978,217987,4
0lPXFrKyl8HkdQ2E6NmNja,Ya Me Enteré,0.619,0.452,9,-5.449,1,0.028,0.502,0.0,0.122,0.174,131.981,204173,4
6VAS7m73rDopQe7BdrFMpD,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0.657,0.821,8,-3.06,0,0.32,0.459,0.0,0.103,0.752,96.561,160000,4
5LazbgCsa2IskJbPMnI8Qd,Entre Nosotros,0.729,0.513,5,-6.345,0,0.0455,0.494,1.1e-06,0.137,0.789,170.064,192353,3
6ifUES3keWjwXgae8pXI3o,Me Rehúso,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,205715,4
3HgvO4B5LLmdPOT2d8cSZd,Mónaco,0.699,0.654,11,-6.264,1,0.0383,0.054,7.08e-06,0.095,0.319,100.037,192313,4
1UdzJEpgJxtuXAlCOvD4S0,Fuera del mercado,0.453,0.673,8,-5.649,1,0.144,0.32,0.0,0.131,0.266,92.06,159849,4
4FAKtPVycI4DxoOHC01YqD,Yandel 150,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148,4
4PxuQB2bwMFyP6qjHDBsmb,CORLEONE,0.787,0.558,6,-5.543,0,0.048,0.244,0.0,0.098,0.561,100.003,201600,4
28BSTgZH1ckI8Xfy8LXaRz,Yankee 150,0.72,0.821,6,-2.488,0,0.0681,0.0953,0.000167,0.0929,0.628,167.998,242667,4
6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,229065,4
4kAtRwNRLMKuoCbxMSxUGI,Noche De Sexo,0.686,0.722,2,-5.4,1,0.256,0.108,0.0,0.494,0.515,94.006,205707,4
6ksWMnPcHNyNoNf3y1BQCO,Noche De Entierro,0.868,0.764,4,-6.574,0,0.167,0.119,0.00143,0.0918,0.397,96.994,263293,4
1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),0.681,0.788,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.839,170.019,220117,4
3lR4O0vtkhCAvVEUEWUL0S,Pa' Olvidarme De Ella,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,227234,3
059bcIhyc2SBwm6sw2AZzd,Te Vi,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4
1uKjQoh8JZj9ryuYRhpd7E,Ahora Te Puedes Marchar,0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973,4
6F9yAYUaNbUhdlQyt5uZ3b,La Incondicional,0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,257027,4
1lKI9y1DL6QnYTZguVmACX,La Media Vuelta,0.631,0.683,7,-8.788,1,0.0344,0.291,0.0,0.0994,0.708,97.959,161040,4
3Zin1vaMx7PjFWIOBTE4FM,Ni Me Debes Ni Te Debo,0.494,0.317,6,-7.113,1,0.0298,0.728,0.0,0.173,0.483,79.535,169896,3
63Zaf8Rci6eOUPqDQ4fUFx,La Mitad,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,177791,4
4G3PTss3mU33Tau7t4KbwE,Tattoo - Remix with Camilo,0.721,0.637,9,-5.134,1,0.286,0.0406,0.0,0.0525,0.691,193.922,222680,4
3nr6dW6yGOd6UX3KOpkbMZ,X ESO BB,0.8,0.501,0,-8.757,1,0.0561,0.298,0.0,0.0925,0.619,100.018,192340,4
6r0TaoZh1Oc1KkuL4rC1kB,DISPARA ***,0.81,0.657,1,-2.978,1,0.155,0.48,0.0,0.108,0.698,89.972,143936,4
7K3BhSpAxZBznislvUMVtn,Last Night,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,163855,4
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,0.656,0.757,3,-5.775,0,0.0308,0.492,0.0,0.117,0.429,139.971,177388,4
5W4kiM2cUYBJXKRudNyxjW,You Proof,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,157478,4
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,265493,4
48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427,4
1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,227196,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,227467,4
7BKLCZ1jbUBVqRi2FVlTVw,Closer,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
0OvO2X2Q3i98dc5RcgEN3x,Jungle,0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,175500,4
0TQp3SpfrkWtGCyJJgMbHW,Hot Potato,0.669,0.737,0,-7.974,1,0.0975,0.0289,0.0,0.204,0.948,170.925,81067,4
5V0hwPnZnYroTZN7ZhZE2J,Rock-a-Bye Your Bear,0.776,0.61,9,-6.886,1,0.0378,0.275,0.0,0.18,0.721,120.274,86675,4
7toZuecF36JJeBq1faE2Xt,"Head, Shoulders, Knees and Toes",0.77,0.83,9,-5.472,1,0.0326,0.0562,0.000185,0.0308,0.98,126.089,118751,4
0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,156943,4
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4
1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,0.438,0.178,5,-9.402,1,0.0414,0.957,0.0,0.316,0.344,75.248,170964,1
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4
2ZRo7axmMPeSVUvDbGkJah,Hope,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516,3
3GZD6HmiNUhxXYf8Gch723,Lost,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4
6Kijtp0DB6VwcoJIw7PJ9W,"Imithandazo (feat. Young Stunna, DJ Maphorisa, Sizwe Alakine & Umthakathi Kush)",0.806,0.767,6,-9.686,0,0.112,0.179,0.00126,0.182,0.795,113.001,351201,4
7ko9EAsZ2N1ZpEBlMUkR3J,"Nana Thula (feat. Njelic, Young Stunna, Nkosazana Daughter & Xolani Guitar)",0.795,0.755,1,-8.849,1,0.0551,0.00987,0.00651,0.0272,0.53,112.998,492832,4
2qxgejJTaZIHNSHDD22Uhl,Abalele,0.788,0.449,5,-16.197,0,0.0835,0.181,0.027,0.133,0.59,113.001,416322,4
2dIiGOrFEcADygUXWSsbzb,Particula,0.678,0.735,8,-4.725,1,0.0488,0.0265,2.19e-05,0.235,0.386,100.002,204655,4
7ssA6kQHkrNSNx4ZLiTV8V,Uthando,0.845,0.268,5,-20.731,0,0.105,0.0347,0.00106,0.0769,0.229,113.002,450348,4
1bmZLmDu9jkzwHInzPsYLD,Umbayimbayi,0.63,0.628,11,-7.019,1,0.0924,0.431,0.0,0.131,0.671,77.014,230000,4
05A1KzxTLvShctiD0Bsydd,Sayona,0.648,0.554,3,-7.202,1,0.0618,0.42,0.0,0.0896,0.291,95.015,227368,4
6SYd9stPpCzbuLAeU3FR9K,Amalobolo,0.794,0.436,6,-18.272,0,0.0633,0.00775,0.699,0.654,0.353,112.997,509790,4
710qLZ4WOxBj7ZaVbVJtkh,"Maye Maye (feat. Azana, Stixx)",0.875,0.374,11,-17.522,0,0.0516,0.0132,0.117,0.0394,0.661,113.002,450326,4
3oPYVnm0LsmAQ4RobrRS29,Imnandi lento (feat. Tman Xpress),0.861,0.524,6,-13.325,0,0.0667,0.06,0.000776,0.0231,0.632,111.982,447835,4
5O677N09WkpiDFluKb1fXh,Wena Wa Pallwa (feat. Ch'cco & LeeMcKrazy),0.821,0.45,1,-10.66,1,0.0764,0.00181,0.12,0.0591,0.158,111.999,360921,4
7wyxymLTOjYzcMfqd9jTDV,Wang Compromisa (feat. Focalistic & Makhekhe Jr),0.879,0.644,9,-10.767,1,0.0664,0.0884,0.157,0.0503,0.505,112.016,330875,4
4GVQOvxTqXPLJ1rHvP0SwZ,No More,0.715,0.59,1,-6.507,1,0.342,0.184,0.0,0.125,0.121,105.891,181108,4
7M0dCEkncviZNTqb4yZMXx,A1 PERICO (feat. Nasty C and Mizzle),0.682,0.549,10,-9.259,0,0.303,0.196,0.0,0.17,0.451,140.152,209143,4
2THbHmoRIjbGQgP0HylMbx,Lemons (Lemonade),0.767,0.525,0,-10.225,1,0.232,0.0386,2.1e-05,0.0951,0.478,98.101,259592,4
0608p0wvaTJbwD76vMF0Jh,Company (Remix),0.912,0.425,11,-16.439,0,0.087,0.00291,0.00985,0.105,0.563,113.009,416500,4
6oAWlzrEbXFis7Z0kyeX0h,"All Eyes on Me (feat. Burna Boy, Da L.E.S. & JR)",0.7,0.684,1,-6.393,1,0.0725,0.0143,0.0,0.073,0.48,95.169,258107,4
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4
3LfHBTYZBTqmz43tvVXJBd,Deep,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093,4
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4
5tpft20jhQvRlG3O7XfwWy,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",0.842,0.504,1,-7.557,1,0.0534,0.0246,0.0139,0.0698,0.495,112.995,391888,4
4URabg9AGHasjFEVdTbWcC,Dalie (feat. Baby S.O.N),0.831,0.568,1,-9.984,1,0.0515,5e-05,0.0901,0.122,0.16,113.009,280425,4
5OnDiLZlKXnBlBk2nCC9xE,"Mnike (Radio Edit) (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",0.775,0.581,1,-6.785,1,0.0359,0.0415,0.000712,0.133,0.271,113.034,193285,4
2J6OF7CkpdQGSfm1wdclqn,Clouded,0.583,0.344,2,-8.765,1,0.0559,0.774,0.0,0.143,0.581,65.203,110129,3
0oufSLnKQDoBFX5mgkDCgR,Trust,0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-05,0.117,0.465,92.009,158421,4
5PvVkf1Yuq3XyMqqjPiKPd,Been Away,0.602,0.5,8,-9.377,1,0.298,0.477,5.69e-05,0.295,0.395,132.798,223630,4
3BTszrSLAt9f11eWeHNTTc,Ndenzel' Uncedo Hymn 377 - Live,0.604,0.615,8,-11.742,1,0.0375,0.00185,0.0,0.102,0.671,109.959,388867,3
3j3Jn0bcG8rzliG4vHBYCa,Yesu Wena UnguMhlobo - Live,0.276,0.601,11,-9.821,1,0.0411,0.135,0.0,0.721,0.391,104.796,349973,4
5RERHb5WKrWUKoqZniCpiJ,Hallelujah Nkateko (Lihle's Version) - Live,0.254,0.722,5,-4.986,1,0.0457,0.412,0.0,0.705,0.547,103.628,336213,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,125040,4
1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
3pImmSzeKex5ffzsDoaL3z,Izenzo,0.748,0.56,4,-13.918,0,0.0563,0.575,0.00117,0.141,0.492,112.0,414967,4
1ng4byy7mejezJ08hs4P7R,Isgubhu,0.822,0.571,1,-11.215,0,0.0527,0.00391,0.0572,0.0518,0.547,112.998,413839,4
58u8z6ia8GTm9yZlkmtCtV,Fatela,0.875,0.36,1,-14.033,1,0.106,0.0139,0.000377,0.103,0.407,112.013,351451,4
4I2OqJ0qap2HFxq3JlTION,VING RHAMES,0.757,0.604,1,-7.641,1,0.294,0.471,0.0,0.128,0.113,84.367,81077,4
2sj4rMabpUWzy6xATdkM0u,WEST AFRICA TIME,0.596,0.717,11,-7.679,0,0.369,0.239,0.0,0.273,0.422,149.61,243134,4
7uloC7Sgo5KNFKrgRepyhJ,ONE TIME,0.773,0.579,5,-7.849,0,0.273,0.45,0.0,0.211,0.798,119.948,184022,4
0KG5PG0nz6MmKLbDWtmpdk,Khaya Lami,0.676,0.459,4,-8.84,1,0.0365,0.396,0.0,0.0982,0.498,82.492,255273,3
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770,4
7vGuf3Y35N4wmASOKLUVVU,Silence,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4
4k5FlWz3dfhyQzmRpVPZsW,Hamba Juba,0.813,0.737,6,-7.439,1,0.0413,0.0146,0.000769,0.0847,0.538,112.006,480016,4
4hDjmMljGvNZuYUXw1HWw3,Wena Dali,0.851,0.42,5,-11.515,0,0.0772,0.0943,0.00986,0.0901,0.562,112.002,368620,4
1kKltSWkRUTB7LYVFJXS2w,Esangweni,0.856,0.569,6,-8.974,0,0.048,0.0649,0.00884,0.258,0.32,110.016,375324,4
7wcjeveluiW5djtxLCxNSx,Thath'Indawo (Live),0.38,0.646,0,-8.379,1,0.0678,0.555,1.29e-06,0.135,0.315,105.845,473248,4
0yAyBZ0S4Pnaz2cH4K1w1b,Moy’ Oyingcwele (Live),0.375,0.846,6,-7.018,1,0.0769,0.0803,0.000102,0.178,0.39,108.783,500088,3
6Cu35kyDyoWUioEWyiYTpS,Elshadai Adonai Medley (Live),0.303,0.572,3,-8.096,1,0.0566,0.515,0.0,0.0756,0.22,108.935,420160,4
1CrwpdodnkXcjPSrg8kw9g,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),0.926,0.733,2,-12.642,0,0.056,0.0632,0.000135,0.04,0.905,111.01,350310,4
3PdO57q0KLWkfWXsXQJlV6,Sengizwile (feat. Aymos & Young Stunna),0.813,0.632,3,-9.723,0,0.0482,0.0283,0.000759,0.137,0.777,112.044,420039,4
1juCUMeUqFP7oId0SR2Yfg,"Uzozisola (feat. Aymos, Kabza De Small & DJ Maphorisa)",0.87,0.633,11,-8.32,0,0.0611,0.0192,4.74e-05,0.137,0.732,112.028,420039,4
33PDDaCzc8AM8J5EKjO7v2,uNonkosi (feat. Deeper Phil & Mfundo Da DJ),0.884,0.706,1,-11.807,1,0.076,0.018,0.00125,0.392,0.617,112.005,351468,4
65NAMIdsZkxYIM5ui8SJSw,SETE (feat. Young Stunna & Blxckie),0.797,0.627,4,-7.096,0,0.0698,0.183,0.0,0.156,0.606,96.019,249533,4
2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,227907,4
2tvYu1CPNCTmViowWzGw86,Presha,0.888,0.553,1,-7.758,1,0.43,0.00666,0.0,0.135,0.61,75.497,185058,4
6LVNGPtSPpc4KDFjvLS8c1,Long Story Short,0.843,0.85,2,-4.577,1,0.217,0.266,0.0,0.414,0.571,136.969,210339,4
2beD5W9IkefQ04IO39XF7w,My wrist (with Young Thug),0.784,0.616,0,-7.159,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,190133,4
7qLr3HMApUbyDkUvgIvHnB,Oh U Went (feat. Drake),0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,185333,4
3js04Z5R4L1ZvtLPopSG8l,Kunkra (feat. Xduppy & ShaunMusiq & Ftears),0.756,0.399,10,-12.881,0,0.0812,0.00324,0.329,0.139,0.264,111.987,317176,4
0Ek5bneviajgSzZGonWfds,Abo Mvelo (feat. Mellow & Sleazy & M.J),0.876,0.507,10,-11.035,0,0.0482,0.0172,0.00117,0.0746,0.583,112.003,480000,4
1jKlRcH7X78ps1yKBTWyUV,Lucid Dreams (feat. Lil Uzi Vert) - Remix,0.443,0.579,6,-6.517,0,0.187,0.125,0.0,0.284,0.256,83.827,240437,4
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,4
5UGAXwbA17bUC0K9uquGY2,Antarctica,0.715,0.633,2,-6.869,1,0.0804,0.553,4.45e-06,0.0905,0.319,105.945,126850,5
0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself (Part III),0.753,0.68,5,-7.092,0,0.0349,0.326,4.15e-05,0.423,0.192,105.977,145078,4
6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),0.787,0.57,3,-5.881,1,0.225,0.0449,0.0,0.135,0.733,142.974,223879,4
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4
7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,185600,4
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,4
2xB46Bj9HZ4cr058yN4Pla,Secrets,0.539,0.648,4,-6.008,1,0.0619,0.118,0.0,0.362,0.403,91.066,133331,4
5uQOauh47VFt3B2kV9kRXw,My Shit,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,128157,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,182347,4
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),0.667,0.613,8,-7.147,1,0.0313,0.121,0.0,0.113,0.681,112.046,213817,4
4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier),0.486,0.64,3,-8.027,1,0.0551,0.136,7.58e-05,0.105,0.289,122.017,267256,4
6IyoLWzljeR3ldQo4KWHT6,Out thë way,0.767,0.628,4,-7.41,0,0.242,0.21,8.79e-06,0.275,0.798,128.07,150242,4
1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),0.474,0.805,1,-5.997,1,0.332,0.0715,0.0,0.147,0.109,131.001,176125,4
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,132833,4
18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4
